locked,name,emptySlots,longitude,installed,latitude,temporary,@ID,bikesAvailable
false,"Westbourne Park Road, Portobello",1,-0.201005397,true,51.51787005,false,758,22
false,"Broadley Terrace, Marylebone",7,-0.165668686,true,51.52456169,false,759,11
false,"Prince of Wales Drive, Battersea Park",4,-0.159169801,true,51.47515398,false,756,17
false,"Harcourt Terrace, West Brompton",8,-0.187404506,true,51.48795853,false,757,16
false,"Hawley Crescent, Camden Town",9,-0.14326094,true,51.54100708,false,713,13
false,"Mile End Stadium, Mile End",7,-0.034903714,true,51.51854104,false,712,15
false,"Aylward Street, Stepney",5,-0.049067243,true,51.51563007,false,715,17
false,"Stewart's Road, Nine Elms",5,-0.137235175,true,51.47311696,false,714,23
false,"Dunston Road , Haggerston",12,-0.075885686,true,51.53658514,false,717,31
false,"Stainsby Road , Poplar",2,-0.02356501,true,51.51542791,false,716,22
false,"Victoria Park Road, Hackney Central",1,-0.054162264,true,51.53642464,false,719,33
false,"Ada Street, Hackney Central",0,-0.060291813,true,51.53571683,false,718,45
false,"Upper Richmond Road, East Putney",20,-0.212145939,true,51.45971528,false,705,5
false,"Mexfield Road, East Putney",4,-0.202802098,true,51.45682071,false,704,14
false,"Barons Court Station, West Kensington",32,-0.215087092,true,51.49021762,false,707,0
false,"Snowsfields, London Bridge",4,-0.083632928,true,51.50215353,false,706,27
false,"Montserrat Road , Putney",2,-0.215550761,true,51.46321128,false,709,21
false,"Disraeli Road, Putney",5,-0.21614583,true,51.46161068,false,708,25
false,"Everington Street, Fulham",20,-0.216305546,true,51.48335692,false,711,11
false,"Albert Bridge Road, Battersea Park",0,-0.163347594,true,51.47439218,false,710,20
false,"Putney Bridge Road, East Putney",27,-0.206240805,true,51.46199911,false,728,2
false,"St. Peter's Terrace, Fulham",1,-0.208485293,true,51.47893931,false,729,23
false,"Bridge Avenue, Hammersmith",12,-0.229116862,true,51.49208492,false,730,5
false,"Michael Road, Walham Green",19,-0.189210466,true,51.47727637,false,731,18
false,"Duke Street Hill, London Bridge",15,-0.087262995,true,51.50630441,false,732,5
false,"Park Lane, Mayfair",18,-0.150817316,true,51.50542628,false,733,0
false,"Plough Terrace, Clapham Junction",15,-0.175407201,true,51.46230566,false,734,15
false,"Grant Road East, Clapham Junction",5,-0.17302926,true,51.46489445,false,735,29
false,"Star Road, West Kensington",10,-0.205279052,true,51.48724429,false,720,14
false,"Wendon Street, Old Ford",5,-0.026262677,true,51.53603947,false,721,12
false,"Finnis Street, Bethnal Green",10,-0.058631453,true,51.52458353,false,722,9
false,"Stephendale Road, Sands End",4,-0.190346493,true,51.46822047,false,723,42
false,"Alma Road, Wandsworth",20,-0.184806157,true,51.45799126,false,724,8
false,"Thessaly Road North, Nine Elms",2,-0.138748723,true,51.47732253,false,725,26
false,"Alfreda Street, Battersea Park",2,-0.150908371,true,51.47505096,false,726,20
false,"Chesilton Road, Fulham",19,-0.20587627,true,51.47569809,false,727,4
false,"Hurlingham Park, Parsons Green",4,-0.20464,true,51.470131,false,774,16
false,"Little Brook Green, Brook Green",26,-0.223868,true,51.496664,false,775,6
false,"Binfield Road, Stockwell",0,-0.122831913,true,51.47250956,false,772,34
false,"Tallis Street, Temple",22,-0.107349,true,51.511891,false,773,1
false,"Gwendwr Road, West Kensington",19,-0.209121,true,51.491026,false,770,11
false,"Rifle Place, Avondale",15,-0.216016,true,51.509224,false,771,6
false,"Clapham Common Northside, Clapham Common",6,-0.159322467,true,51.46134382,false,768,30
false,"Sandilands Road, Walham Green",6,-0.191803,true,51.473611,false,769,15
false,"Abyssinia Close, Clapham Junction",7,-0.167029,true,51.460333,false,776,13
false,"Limburg Road, Clapham Common",0,-0.165297856693,true,51.4619230679,false,777,20
